T-JOFRiOJy1fAwOj8ZS/eQDC7Ka/0=,Attacking the Skeleton Gunner with an Obsidian Spear causes +147~168.0 harm,??????????????+147~168.0??
T-kRzlu0spWw/J2pnafoe8tVPAbl8=,Attacking the Skeleton Gunner with a gun causes +420~600.0 harm,??????????+420~600.0??
T-I6CGfOW6WLP8Xkrf5r7LXjKxCBw=,Attacking the Skeleton Gunner with a gun causes +294~420.0 harm,??????????+294~420.0??
T-DCl4W1bBgGjgQz7nyiTpC7AFUEA=,Attack the Skeleton Gunner with a slingshot +570~810.0 harm,???????????+570~810.0??
T-nAuFDrbkNye7ScJsgeMdrje/tBY=,Attack the Skeleton Gunner with a slingshot +399~567.0 harm,???????????+399~567.0??
T-BYCKl0kkRtPBVA3ydyftYmEHYPk=,Attacking the Skeleton Gunner with a launcher loaded with obsidian shells causes +1140~1260.0 harm,????????????????????+1140~1260.0??
T-s9Wawct0gTrfuWVZ6COuZ0pweks=,Attacking the Skeleton Gunner with a launcher loaded with obsidian shells causes +798~882.0 harm,????????????????????+798~882.0??
T-/s7DCxQBRShuDYnv6NFFUNwOCVM=,Attack the Skeleton Gunner with a launcher loaded with coconut shells. +1020~1140.0 harm,???????????????????+1020~1140.0??
T-BcNW7gSXkn6yPpu1ftouKV85/bo=,Attack the Skeleton Gunner with a launcher loaded with coconut shells. +714~798.0 harm,???????????????????+714~798.0??
T-yCwoHzd3db7uYZAepXYP+QNO+vE=,Attacking the Skeleton Gunner with a nail gun causes +960~960.0 harm,???????????+960~960.0??
T-o7L9ABpY4XKB46cN27m8rJpo9Uo=,Attacking the Skeleton Gunner with a nail gun causes +672~672.0 harm,???????????+672~672.0??
T-DGk3dgXDZdUeC3WeAPvSHiZhZgk=,Attacking the Skeleton Gunner with a stun gun causes +1440~1440.0 harm,????????????+1440~1440.0??
T-/QdcE+fNmJI8twZmck1Vday1dXU=,Attacking the Skeleton Gunner with a stun gun causes +1008~1007.9999999999999 harm,????????????+1008~1007.9999999999999??
T-tIXg/mGcr1jEbRYjXRctH/kahGw=,Attacking the Skeleton Gunner with the trident causes +1600~1600.0 harm,????????????+1600~1600.0??
T-l2e1vIoQvRhBZXakCUvtE9qmoFc=,Attacking the Skeleton Gunner with the trident causes +1120~1120.0 harm,????????????+1120~1120.0??
T-Zl1wv99CBn6DdjmrpwDN78uSQCY=,Attacking the skeleton gunner with the trident (charged) causes +2000~2400.0 harm,????(??)????????+2000~2400.0??
T-pXwGELRkllH6Bl+LtU+tytX6kpA=,Attacking the skeleton gunner with the trident (charged) causes +1400~1680.0 harm,????(??)????????+1400~1680.0??
T-g944v1dtikahAG+jbrccawxZjJQ=,Use a simple bow and simple arrows to attack the skeleton gunner. +360~540.0 harm,??????????????????+360~540.0??
T-QqMqiKXrV8HP7HKzfDGdJpGBEno=,Use a simple bow and simple arrows to attack the skeleton gunner. +252~378.0 harm,??????????????????+252~378.0??
T-9OWOIlX1fwRgq4JFq/NQRZLZOqo=,Use a simple bow and bone arrows to attack the skeleton gunner. +480~600.0 harm,??????????????????+480~600.0??
T-1XhPNb8dMMjwap/deZrCQ6Uj0gE=,Use a simple bow and bone arrows to attack the skeleton gunner. +336~420.0 harm,??????????????????+336~420.0??
T-Kiw9cXEWa4Cl6HmMu1lLKDCo6g0=,Use a simple bow and flint arrows to attack the skeleton gunner. +360~480.0 harm,??????????????????+360~480.0??
T-yIUW2D6Zv50uMxeyJvtPHbhBQy0=,Use a simple bow and flint arrows to attack the skeleton gunner. +252~336.0 harm,??????????????????+252~336.0??
T-7ZN/okE8g6lyTfCH39iVaa4DgbQ=,Use compound bows and simple arrows to attack the skeleton gunner. +480~720.0 harm,?????????????????+480~720.0??
T-151m7OQoRMuQi5pC05hHmcoVnpI=,Use compound bows and simple arrows to attack the skeleton gunner. +336~503.99999999999994 harm,?????????????????+336~503.99999999999994??
T-xxrIkPxHcBr+eQNqTb6YQbWlurc=,Attack the Skeleton Gunner with a composite bow and bone arrows. +600~780.0 harm,?????????????????+600~780.0??
T-08AW+48rk6oTiJ3zGD4VkPXnq3g=,Attack the Skeleton Gunner with a composite bow and bone arrows. +420~546.0 harm,?????????????????+420~546.0??
T-pI613S2j+NTiz/Jo3tNDr/A/ZPM=,Attack the Skeleton Gunner with a compound bow and flint arrows +480~660.0 harm,?????????????????+480~660.0??
T-x68x/iB2m15pWaiUboCPLC8FCnc=,Attack the Skeleton Gunner with a compound bow and flint arrows +336~461.99999999999994 harm,?????????????????+336~461.99999999999994??
T-hylxZ1BMXfHbFt3NnoM7ROXKbEY=,Skeleton Gunner Death,??????
T-Orerg1rfr7YnojO2tQdLn7xwirA=,captain skeleton,????
T-pa5F08dYJ83FJKC+vc/WwruuZz4=,This is a dead ocean captain ( Melee damage bonus ),???????????(???????)
T-g5ECpq3+QDUG9ZYr/A14TVLaQbk=,Attacking the skeleton captain with a flint knife causes +75~225.0 harm,????????????+75~225.0??
T-5CCI51jHAXiIat2SoT4kyI4k3y0=,Attacking the skeleton captain with a flint knife causes +52.5~157.5 harm,????????????+52.5~157.5??
T-P8L3vYfsV9D0tZsLJMIcuH9QztM=,Attacking the skeleton captain with a scrap metal shovel caused +75~225.0 harm,?????????????+75~225.0??
T-PCRP3GIiVa4zM7QtdIgDfjzaYTM=,Attacking the skeleton captain with a scrap metal shovel caused +52.5~157.5 harm,?????????????+52.5~157.5??
T-vWcE6lESjMKNmtlEdkv2VvnDswA=,Attacking the skeleton captain with a bone knife causes +232.5~375.0 harm,???????????+232.5~375.0??
T-b7q5p230WFyHDuisHfX68Sw0KmI=,Attacking the skeleton captain with a bone knife causes +162.75~262.5 harm,???????????+162.75~262.5??
T-SRlsuZTqy3VBSbDnudqkvZyJ7Q4=,Attacking the skeleton captain with a safety knife caused +37.5~75.0 harm,????????????+37.5~75.0??
T-260JfJ99Nu5SIjsm4ZGvuq5WyQ8=,Attacking the skeleton captain with a safety knife caused +26.25~52.5 harm,????????????+26.25~52.5??
T-9oYr2KKsB2G+429/qtgzpyKkDMU=,Attack the skeleton captain with a boar tusk. +37.5~75.0 harm,????????????+37.5~75.0??
T-cPGuVnWKMlO6RFuKYEX8Mf4qxl0=,Attack the skeleton captain with a boar tusk. +26.25~52.5 harm,????????????+26.25~52.5??
T-DHBoa+aOL1gksMmHmDJr5X8Y3FA=,Attacking the skeleton captain with a sling causes +337.5~112.5harm,????????????+337.5~112.5??
T-30TK924+kulPhXCjeQKEF3oGW7Y=,Attacking the skeleton captain with a sling causes +236.25~78.75 harm,????????????+236.25~78.75??
T-Y/ALVdc2UH1Ml6n2ZL5w83IRb0o=,Attacking the skeleton captain with a torch causes +37.5~112.5 harm,???????????+37.5~112.5??
T-83Raj2zOpo1Lr4GAdB6kE6kma4I=,Attacking the skeleton captain with a torch causes +26.25~78.75 harm,???????????+26.25~78.75??
T-8/H/AEbvykKY44+2NSV4e+6eI2M=,Attacking the skeleton captain with a torch (igniting it) causes +37.5~112.5 harm,???(??)????????+37.5~112.5??
T-WhjYHqP9bDSNBzlidTXi2AD6H1o=,Attacking the skeleton captain with a torch (igniting it) causes +26.25~78.75 harm,???(??)????????+26.25~78.75??
T-Ap+pkT6TiIyiAgfi7k8xoopITjw=,Attacking the skeleton captain with a stone ax causes +37.5~150.0 harm,???????????+37.5~150.0??
T-9g+Yjeo3lOeFC1YsQNNv8jD5tko=,Attacking the skeleton captain with a stone ax causes +26.25~105.0 harm,???????????+26.25~105.0??
T-wU5FXfud0jxhvczSLh59Jrgi91M=,Attacking the Skeleton Captain with a blunt survival ax causes +37.5~150.0 harm,??????????????+37.5~150.0??
T-aTD6CLtKaMXEVhdx1SO4DEeFRII=,Attacking the Skeleton Captain with a blunt survival ax causes +26.25~105.0 harm,??????????????+26.25~105.0??
T-4YfVUJglkLztnfdhIcT4p4iHQuE=,Attack the skeleton captain with a wooden shovel. +37.5~150.0 harm,???????????+37.5~150.0??
T-Xtdg84Z4B8s/KrCCgayDzw0YVrA=,Attack the skeleton captain with a wooden shovel. +26.25~105.0 harm,???????????+26.25~105.0??
T-aR/T5lEzYsl0rfHdDLGvzMu1JbY=,Attacking the skeleton captain with a stone causes +30~120.0 harm,???????????+30~120.0??
T-wTwKqrW2/PEyaUdZctx6zM0wPe4=,Attacking the skeleton captain with a stone causes +21~84.0 harm,???????????+21~84.0??
T-BIKTzct9y/mNmLfj9pkIGyvLzck=,Attack the skeleton captain with a copper shovel.+75~187.5 harm,???????????+75~187.5??
T-zk27Q/MbVRBQLOWC3Mu3U8vaKHQ=,Attack the skeleton captain with a copper shovel. +52.5~131.25 harm,???????????+52.5~131.25??
T-GuCMBDFAo5K63F2ftGvaQzV1cRY=,Attacking the skeleton captain with a copper ax causes +75~225.0 harm,???????????+75~225.0??
T-6zeJaFYIZgCBuB/uWD37meYYp1U=,Attacking the skeleton captain with a copper ax causes +52.5~157.5 harm,???????????+52.5~157.5??
T-pl+jD4a9IQZgny1KYiFC8V8JYaw=,Attacking the skeleton captain with a flint ax causes +75~225.0 harm,????????????+75~225.0??
T-jGltkgCiz/uDe1wMrnKUl2rvw3E=,Attacking the skeleton captain with a flint ax causes +52.5~157.5 harm,????????????+52.5~157.5??
T-BWqi2ObdUGey1/QC3WV6eLnZZBA=,Attacking the skeleton captain with a scrap metal ax caused +225~375.0 harm,?????????????+225~375.0??
T-x1gyUYuU3pphNH9kJAel4kRoeR8=,Attacking the skeleton captain with a scrap metal ax caused +157.5~262.5 harm,?????????????+157.5~262.5??
T-y/clTdsjCgrfeVuU/uNXZGVyoR8=,Attacking the skeleton captain with a survival ax causes +225~375.0 harm,????????????+225~375.0??
T-NBM3ZSD+bKvCxDdAB7mlOjiFI6c=,Attacking the skeleton captain with a survival ax causes +157.5~262.5 harm,????????????+157.5~262.5??
T-kkZ+MLsVErVsc2fcBZ3x9egiHJc=,Attacking the skeleton captain with a copper knife causes +675~825.0 harm,???????????+675~825.0??
T-I7GnbzxC4KVSrwhgKCLVm2uOF2w=,Attacking the skeleton captain with a copper knife causes +472.5~577.5 harm,???????????+472.5~577.5??
T-B1Xktq7cCFTZLyWBSb4rQskUhoY=,Attacking the Skeleton Captain with Grandfather's knife caused +675~825.0 harm,?????????????+675~825.0??
T-gBz+9wFV8QLeCFlGT2m3uI6tJUQ=,Attacking the Skeleton Captain with Grandfather's knife caused +472.5~577.5 harm,?????????????+472.5~577.5??
T-Dz07IVcY6kQVqlXrdm9LmaVgQWE=,Attacking the skeleton captain with a scrap metal knife caused +375~525.0 harm,?????????????+375~525.0??
T-xC7YlN/v4IU4E3i4lbyIrvMGP9o=,Attacking the skeleton captain with a scrap metal knife caused +262.5~367.5 harm,?????????????+262.5~367.5??
T-4g+9Bpb0323qSaqBVgTrDbcONLc=,Attacking the skeleton captain with a harpoon causes +337.5~562.5 harm,???????????+337.5~562.5??
T-Ei2aSha+cXCXr8XkfcggJl9oDr8=,Attacking the skeleton captain with a harpoon causes +236.25~393.75 harm,???????????+236.25~393.75??
T-Z6pN902ncvOF8qEmw5UuIDg8TEk=,Attacking the skeleton captain with a simple spear causes +187.5~487.5 harm,?????????????+187.5~487.5??
T-N1Xzg7kgBLltteHolwEAlNZmB+Y=,Attacking the skeleton captain with a simple spear causes +131.25~341.25 harm,?????????????+131.25~341.25??
T-DrNwP8D+LpixD4D4FMneGhpaHf8=,Attacking the skeleton captain with a ritual dagger causes +112.5~225.0 harm,?????????????+112.5~225.0??
T-od/RHGeQekEZzqjnLZmJAyB/UKo=,Attacking the skeleton captain with a ritual dagger causes +78.75~157.5 harm,?????????????+78.75~157.5??
T-7+C5H9QnNWl4bwl11SVLsULl9no=,Attack the skeleton captain with a shark-tooth club. +112.5~225.0 harm,????????????+112.5~225.0??
T-I3ZMBGErMwdCD+8gZ8Pm46Y1Iy4=,Attack the skeleton captain with a shark-tooth club. +78.75~157.5 harm,????????????+78.75~157.5??
T-WfgP3mGiUCW/UJGuoqt8OXujoRo=,Attacking the skeleton captain with a saber causes +375~472.5 harm,???????????+375~472.5??
T-r4uw0rsSDF6x/dzQV7f1FJ9vTU0=,Attacking the skeleton captain with a saber causes +262.5~330.75 harm,???????????+262.5~330.75??
T-1Vsz1mnmrfB9H0ep+i1/mjJ7rDM=,Attacking the skeleton captain with an obsidian knife causes +112.5~225.0 harm,?????????????+112.5~225.0??
T-RhQzkWzVLWDcBXHy6qzdj4zQFSg=,Attacking the skeleton captain with an obsidian knife causes +78.75~157.5 harm,?????????????+78.75~157.5??
T-K1Ftz1SHxkxWfxv4+Ydfs87om6k=,Attacking the skeleton captain with a copper spear caused +900~1200.0 harm,????????????+900~1200.0??
T-2BhhWWmpEzfHLCgGnETxkAxnXd0=,Attacking the skeleton captain with a copper spear caused +630~840.0 harm,????????????+630~840.0??
T-K5fs7lVNzTwB7rjE0EEAX7Zr5qY=,Attacking the skeleton captain with a flint spear causes +375~525.0 harm,?????????????+375~525.0??
T-3W+gRZuBaTVz97mXJdIPnLiST7c=,Attacking the skeleton captain with a flint spear causes +262.5~367.5 harm,?????????????+262.5~367.5??
T-iMhHzf4ijJIb80Ffha5B4wgsBLs=,Attacking the skeleton captain with a scrap metal spear caused +525~750.0 harm,??????????????+525~750.0??
T-Gq6UidCEciNJ3lfDhWCS7QS4hec=,Attacking the skeleton captain with a scrap metal spear caused +367.5~525.0 harm,??????????????+367.5~525.0??
T-dAT70rKM31qOjsZf4qUj5ZYJGHY=,Attacking the skeleton captain with a harpoon causes +375~487.5 harm,???????????+375~487.5??
T-ZTkcDWElO4K6+5uQVak9mfcB308=,Attacking the skeleton captain with a harpoon causes +262.5~341.25 harm,???????????+262.5~341.25??
T-F2/EhaHV4I+910ypg7WmWAtj9oQ=,Attacking the skeleton captain with an obsidian spear causes +210~240.0 harm,??????????????+210~240.0??
T-qaS3+5G914qReTgtoTJBmcBOeLg=,Attacking the skeleton captain with an obsidian spear causes +147~168.0 harm,??????????????+147~168.0??
T-pDyF1GJh9dcs7ErmKT3s1ZTN1ns=,Attacking the skeleton captain with a gun causes +420~600.0 harm,??????????+420~600.0??
T-5S24ZVafozFlKP+S6CRPOCdhR6I=,Attacking the skeleton captain with a gun causes +294~420.0 harm,??????????+294~420.0??
T-znnuxj7j3/GzHqJtfxP3uhRgS/g=,Attack the skeleton captain with a slingshot+570~810.0 harm,???????????+570~810.0??
T-6l0FGn2+y4svdbPGj84gr+Sb34A=,Attack the skeleton captain with a slingshot +399~567.0 harm,???????????+399~567.0??
T-6xGxRWcdYXB8lHRxq+1QeRj0DKY=,Attack the Skeleton Captain with a launcher loaded with obsidian shells. +1380~1500.0 harm,????????????????????+1380~1500.0??
T-Yf1fE3TDwfs9gGBf8ptXapJrtpA=,Attack the Skeleton Captain with a launcher loaded with obsidian shells. +966~1050.0 harm,????????????????????+966~1050.0??
T-Ytfrejny/JDQUIrbdn3LMH4TVwU=,Attack the Skeleton Captain with a launcher loaded with coconut shells. +1260~1380.0 harm,???????????????????+1260~1380.0??
T-+DwgRgj6LWfcLjPfhNs2Isf47Sc=,Attack the Skeleton Captain with a launcher loaded with coconut shells. +882~965.9999999999999 harm,???????????????????+882~965.9999999999999??
T-9Ky1HbNFP3oVP/f1b0CRVbWqsn0=,Attack the skeleton captain with a nail gun. +1080~1080.0 harm,???????????+1080~1080.0??
T-6eE9E3TGL6ysYZOH+nISX3w0CRk=,Attack the skeleton captain with a nail gun. +756~756.0 harm,???????????+756~756.0??
T-B9Oekrp1B+/VBQvg/jvMa4VLz0w=,Attacking the skeleton captain with a stun gun caused +1680~1680.0 harm,????????????+1680~1680.0??
T-ItgVlg/f/gH5mBLtTyCQJy6NRdw=,Attacking the skeleton captain with a stun gun caused +1176~1176.0 harm,????????????+1176~1176.0??
T-wXs5Q0tcBo6olIdtmDzCQl7fnYI=,Attacking the skeleton captain with the trident causes +1500~1500.0 harm,????????????+1500~1500.0??
T-ST1KQ+1JSuH/UTWry8RxZoYP0nQ=,Attacking the skeleton captain with the trident causes +1050~1050.0 harm,????????????+1050~1050.0??
T-FyECLhf3xe0/V17y7H3WGOeSJF8=,Attacking the skeleton captain with a trident (charged) causes +1500~1800.0 harm,????(??)????????+1500~1800.0??
T-cv7kqbOLjV48ly0tY/f/TqOW7T8=,Attacking the skeleton captain with a trident (charged) causes +1050~1260.0 harm,????(??)????????+1050~1260.0??
T-dyP29GHj5BncXeGkw19Fk51t+2k=,Use a simple bow and simple arrows to attack the skeleton captain. +360~540.0 harm,??????????????????+360~540.0??
T-gsYszvt3b3bro7wQ/nfPpW+U1cA=,Use a simple bow and simple arrows to attack the skeleton captain. +252~378.0 harm,??????????????????+252~378.0??
T-aZIO+a7hG6UOrVio2C+tNpFQMy0=,Use a simple bow and bone arrows to attack the skeleton captain. +480~600.0 harm,??????????????????+480~600.0??
T-bizJudBUZhjyOSKt+9aRaSA2/zQ=,Use a simple bow and bone arrows to attack the skeleton captain. +336~420.0 harm,??????????????????+336~420.0??
T-mSDFtxHkhvJfCRo/par6bT1L9Ew=,Use a simple bow and flint arrows to attack the skeleton captain. +360~480.0 harm,??????????????????+360~480.0??
T-io3CKtiU7+PKLS1LWCMKTCqSfyE=,Use a simple bow and flint arrows to attack the skeleton captain. +252~336.0 harm,??????????????????+252~336.0??
T-FMtVu9KTwEmDL0hyLlmQcU/ZDGw=,Use compound bows and simple arrows to attack the skeleton captain. +480~720.0 harm,?????????????????+480~720.0??
T-3ch4CEE5MRpxBWkQC/YCFCsfkRU=,Use compound bows and simple arrows to attack the skeleton captain. +336~503.99999999999994 harm,?????????????????+336~503.99999999999994??
T-X3n6QmAjQTshL2ruwUztAb2P9So=,Attack the skeleton captain with a composite bow and bone arrows. +600~780.0 harm,?????????????????+600~780.0??
T-UNKdlzxB6X2fCItvMVzxQi5ajmk=,Attack the skeleton captain with a composite bow and bone arrows. +420~546.0 harm,?????????????????+420~546.0??
T-4PWsagQ9D1XHXwgMgsG1egtqFV4=,Attack the skeleton captain with a compound bow and flint arrows. +480~660.0 harm,?????????????????+480~660.0??
T-XOEjwf87f6zl7+kJbY5WuC2ktWY=,Attack the skeleton captain with a compound bow and flint arrows. +336~461.99999999999994 harm,?????????????????+336~461.99999999999994??
T-bEy7o/4QGltVaB2K5TjaxvNfWY4=,Death of Captain Skeleton,??????
T-05TIKMVgd+M1jBlaAl9my4/U8z0=,sharkskin sail,????
T-TJEyfFzWDUgRxjuljZanUoKqk3A=,cormorant,??
T-BuyFOimR+WINdzuOUfOIhJAAVSg=,"It is very picky and only eats food ( Don't worry, it won't swallow the pot )","????,????(????,?????)"
T-9Ibx7LzunGEj8j1SPEIv9Qgo/mo=,It's full!,???!
T-xUUcNcQTZaITCJXOfdWkbjTMTDU=,baby seagull,????
T-yIsR01AE303T5/t8pruZENSbBm4=,I can keep it in captivity and feed it some bird food,"?????????,??????"
T-WbzdULC8F33lZk95fgyebhdrV0o=,feeding,??
T-VmiRss+uLQ8iqsDOR6o5sdQRy/8=,Not hungry,??
T-QxkG/c06tNAWyEo83rYCgwsLN7k=,slaughter,??
T-xmbiG4SLAkD9VL+kq35gElTlMhY=,grow up,??
T-MA7ljiTP1MgbfX7FTzjdzUgj6Zw=,Feeling,??
T-2SASeWGGAhqt6P1kGjxkLoyJ9Hc=,hunger,??
T-crLYGr2KzY6buZU5LT8mu9d0/YM=,male seagull,???
T-7EJ5dMnX94Bw8nFGye9kvMTRM2o=,female seagull,???
T-9ipYva2SjaSmOnR8VkhPfBdksKQ=,Pregnant,??
T-qj2brAYPYwl7pRo+iQPZsCsZ4+o=,The little seagull was born!,??????!
T-qR9MGEIz9UZFL9TGWJfPGE0kpNM=,cold air flow,???
T-xxMYt2AF5Jqs6G4F91mvMBGxqA0=,Slow down at low temperatures!,????!
T-9IHF4rysu9TM91Gs6A4RUyiGXKk=,Thermal,???
T-hqNiYvFWDyeknhMECAa/0/UEiS4=,High temperature accelerates!,????!
T-6x10SqGPt/ZUFiwiWh6YARXYL8k=,barren,??
T-Rj+VYfQMVyy02HZ6eDjZBjsCQRE=,You feel very wrong,?????????
T-4oyix3jcfoA6dP05r1d+Y9Foz0o=,Calm and calm,????
T-XzTw9udJboIili0T/Truxl1sUlA=,lucky you!,????!
T-AsLhhf+BvPcE0zFAXzb+epM9VOU=,dormant volcano,????
T-YGsIe03oiuXP4b4x9HKo+AOFN1E=,A magical volcanic island.,??????????
T-KRhjOsgRtvfjRiwhnw2VhbEq6+M=,explore,??
T-B+jVIaPSO786IwdttAuSnD8G2/g=,raft,??
T-iK0v4yxh2+lQyCK2p8v+cgoRyrU=,a small old raft,????????
T-FbW693ev5RcChRwyKFB2/+lpy9A=,Raft second floor,????
T-H3CDv4u+Gr9CWJo2se+7VHQsZB0=,Use a broom to clean stains,????????
T-gF9+n2gnHHNjXhWHrO+zmGUkIM8=,clean,??
T-PppUvnFEz+wtap7KFH43MkSdWZ8=,filthy,??
T-VVUZ31Z4g/LibuQu7XCDdNOA63E=,Ore Island,????
T-ZfCgOFDiPSSougBiHaOiWgQtoJM=,An island rich in minerals.,??????????
T-ZiG+hqHhZCHngb/9pQtbry0Vqvc=,saltwater,??
T-CQcgknfW4sxAGXmor8YfIkkxXFg=,Still can't drink more.,???????
T-QYDerVWVfDtvNnY3GWdIsc/m5ak=,hot coco,???
T-MTO0Eaidid+BfghhdExDOsDYDDg=,cup of hot cocoa,?????
T-mYLFztGa7MR3eYQxvsuzRaYu/cA=,drink,?
T-LK7OddxFuS3gf+Ij/P0Yx8NtBsM=,Fertilizer and water,??
T-p8LWmEIWeKopPvMRt5CKkfWzJWs=,It seems like we can only water the fields,???????
T-fHIhOfZYDgtlXxO7JdS/U8H03OI=,Unnamed Island (Environment),????(??)
T-mO/WinSHRTkPA2JhOCaasb2Zzvc=,You can shelter from the wind and rain and see farther!,??????????????!
T-lEpFBARqwOhPy/rIsUfUIFoy1H4=,Maritime Volcano (Environment),????(??)
T-9RRWY2oBfeaYsCOHbDo5YI8TL00=,The air here is toxic and I should proceed with caution.,"???????,????????"
T-ZTtS5+paDgktYXogFjvuJLSUwZk=,A greenhouse could speed up farm growth,????????????
T-2OOuIp8FZDueVWRBDeTSkK5C/KQ=,one,??
T-NouctM7ivoSm2+J2TIaLowbMdMk=,Raft damaged,????
T-7yGgfhfcwEXlgtdJWYsAxiXVghk=,I have to fix it.,??????
T-zqq2T4gkLQgw97sH9bWP1SSIyvE=,repair raft 1,????1
T-rA0uXmf5slUH18sCh2dZjvsQoc8=,Increased durability of damaged rafts ( Durability< 200 hour ),??????????(???<200?)
T-fFom+wBjnZPR3vK4ySkxs3Pg04w=,repair raft 2,????2
T-AFfvj+JiNscBJOP9t69Hx94VeZg=,Increased durability of damaged rafts (200 <Durability< 500 hour ),??????????(200<???<500?)
T-866KlQPay8SKoegIg/uzT3vsteA=,Expanding the raft 1,????1
T-q/oHoT+xbU8bFL/v03MeIFRymJE=,There's more room to store stuff!,???????????!
T-r7cMWbPED7PNxW0n/U6GvDAnw2o=,Expanding the raft 2,????2
T-QXER4IFQqPNIaPkGjb5Lw243qFo=,Expanding the raft 3,????3
T-1VgbVR1TqjQ9Ga92g1ckm8DKX6M=,Expanding the raft 4,????4
T-QAxYaE9gKMxuB3Y/9WgfrXbUVyw=,Expanding the raft 5,????5
T-J0Axz6px9BdBaJFAiac/EcxPZHA=,sharkskin blanket,????
T-K1WWcUD2PBSMwWDhUc3OI5+qawY=,Sophisticated and comfortable.,??????
T-pk3UuffpPpBSJmqgojlsyN7JPwM=,10 coconut,10???
T-4xxoUJ1NXlGgqpKO+tCEr5+b41Q=,Need silver snake coins,?????
T-Cy05c2R+g/A+4W3WhknGOE4NN6A=,10 glass bottles,10????
T-OsHtKilq8LOTsCCU85EcavlEW4A=,10 batteries,10???
T-hZ0gM4wfyxPIFsYs7X71JTTmguA=,Need a bag of silver snake coins,???????
T-2qnpqvoWeilXMPV93Dsumwsc5sk=,10 nail,10???
T-0KrxwV7U9fqPFyvBCou27Kahz7U=,need iron,???
T-V2QQ6iTcwFHCxMUfQ0tAsCj5vYc=,2 palm braid,2??????
T-nKDppMI7gceUbNTq36a8Mqdfqlc=,need palm leaves,?????
T-oZQD18W2ePDIdw/uYh46a4Yyx7g=,4 plank,4???
T-+WJfKHF/6+LTYH/k7ZWSwM42cL0=,need wood,????
T-sPpfOlUvKb6V0in90x8JFlXWqzc=,4 a thin line,4???
T-vD+LG8JLdK71aMfBYmrRD2PC8GQ=,Need snake plant,????
T-WpT5uBO4OzRQ6ip31Z+9c9gkYN8=,4 a rope,4???
T-PEqwWrk4Dar1ucxZq7C3moqykfM=,8 fibers,8???
T-5I1oo7kIbMskkShVs1YS9s5sQic=,A ball of scrap metal,????
T-x6GaXWvaS65PS1lLE6ixux0fA3c=,Metalworking skills required,??????
T-yU3ZYd1k9GCbStcVHVYUIgw+aMg=,A bag of silver snake coins,?????
T-eCFr5bYadv4sq+k1v8YJiSTrHsM=,vodka,???
T-EgA5E52q8KRc36YNt9kA5NSWtdU=,Cooking skills required,??????
T-iD6OpmwCSWd2fGg+ObZyws07mk8=,thermal water bag,????
T-q3L/YYbcZWzspuKw/NIKsOFVMhI=,Need blisters,????
T-3krRlBtlYJPVmqomJMeDA982s2k=,ice cubes,??
T-TVnR04pHCTvPhtxkJDJaEPv3F9A=,Ginseng potato,??
T-f9RcMImdVoxAcCVPX69UUggZkEg=,coffee cherry,???
T-ROJ1oap9+7iWVEw6dbcWdi4x6l8=,mound,??
T-NJ0i/gkFYIwpXuxAyUUxMMqIVPk=,need rot,?????
T-XhH2Pjfjj8wBrFt0uRerIIbAtw4=,Need metal scrap,??????
T-CO3ZyNQCvh6xudLwutBsjVyocMk=,ink bottle,???
T-pima7TC9ocb5NWZnVCl6WWiAcMs=,Need glass bottle,?????
T-GC1GyNlhffsW9OH92bzJ5yKW/Uo=,Hawaiian shirt,?????
T-yfEi4UHeJ/5iYj9Gdp6QdqKfG6c=,Need ice crystal box,?????
T-vzrFZyDmi3+Lo3HJrBEYofqUHDw=,Need wooden box,????
T-fFr+yFqHkRxv97+H8aw8rgqbXrg=,maid outfit,???
T-gu5smweblc8msBSzMNfVw+nXfSs=,Textile skills required,??????
T-/frgpUDd5qbygssdY0YwTcP6SGo=,ginger,?
T-Ofa0loclvCoHG2YGt6YNbdBjyLI=,Pebbles,???
T-AYCh9lfSjK3ctuVkTk9m392GFF4=,need stone,????
T-I2oZJwmwVojaZcf7+Z8l4MUNVxI=,Craftsman skill book,?????
T-CTsas+i2xudOB9PNX8IMLmFXDdQ=,chocolate cake,?????
T-RtthqrQiMb6yJsBZyc/0rv4ckB4=,scrap metal knife,????
T-DYISokke5Z4MUyOuRbM8bZAto5k=,scrap metal ax,????
T-ZLUhO206rEygZKTPi/O4AHE6tmo=,scrap metal shovel,????
T-54AEiJSwywCKYx6IgevNerz5IFs=,scrap metal hammer,????
T-+d23AA1gP3zpt5QCZRq3fGDX7as=,scrap metal spear,?????
T-vRUYDFGER7W2JfYFcMd99qoQIsY=,slingshot,??
T-ANGcU3n0hT7CMEDsJ6CqGC7YbdE=,Need thin wire,????
T-dX+XF5MWsqlhVKHs8Fbe9SVnKOs=,Freeze bottle,???
T-0iJpX/bhb+fmWuj8MCokzJkt8fM=,wooden helmet,???
T-lAeKt+vyIyd7W+j8iC2OfOhlzhs=,Need planks,????
T-4Mf2kRvGtFmBsxscg+U11TFQNBo=,Woodworking skills book,?????
T-5rCQvH64kb25b2GWGCEXS1IsCU0=,wooden armor,??
T-yeMEjN3rAfFrSKb0DZLNaL6uCrc=,wooden shield,??
T-42jm4QzeTwN4eOguj/h73qlRUYY=,Add a roof to your raft!,???????????!
T-Lq3m8c/AmUxfBG5ismhI9bcgNJk=,Requires production skills,??????
